category,exercise,name
CURL,PREACHER_CURL_WITH_CABLE,Preacher Curl with Cable
CURL,REVERSE_EZ_BAR_CURL,Reverse EZ-Bar Curl
CURL,REVERSE_GRIP_BARBELL_BICEPS_CURL,Reverse-grip Barbell Biceps Curl
CURL,REVERSE_GRIP_WRIST_CURL,Reverse-grip Wrist Curl
CURL,SEATED_ALTERNATING_DUMBBELL_BICEPS_CURL,Seated Alternating Dumbbell Biceps Curl
CURL,SEATED_DUMBBELL_BICEPS_CURL,Seated Dumbbell Biceps Curl
CURL,SEATED_REVERSE_DUMBBELL_CURL,Seated Reverse Dumbbell Curl
CURL,SPLIT_STANCE_OFFSET_PINKY_DUMBBELL_CURL,Split-stance Offset Pinky Dumbbell Curl
CURL,STANDING_ALTERNATING_DUMBBELL_CURLS,Standing Alternating Dumbbell Curls
CURL,STANDING_DUMBBELL_BICEPS_CURL,Standing Dumbbell Biceps Curl
CURL,STANDING_EZ_BAR_BICEPS_CURL,Standing EZ-Bar Biceps Curl
CURL,STANDING_ZOTTMAN_BICEPS_CURL,Standing Zottman Biceps Curl
CURL,STATIC_CURL,Static Curl
CURL,SWISS_BALL_DUMBBELL_OVERHEAD_TRICEPS_EXTENSION,Swiss Ball Dumbbell Overhead Triceps Extension
CURL,SWISS_BALL_EZ_BAR_PREACHER_CURL,Swiss Ball EZ-Bar Preacher Curl
CURL,TWISTING_STANDING_DUMBBELL_BICEPS_CURL,Twisting Standing Dumbbell Biceps Curl
CURL,WIDE_GRIP_EZ_BAR_BICEPS_CURL,Wide-grip EZ-Bar Biceps Curl
DEADLIFT,BARBELL_DEADLIFT,Barbell Deadlift
DEADLIFT,BARBELL_STRAIGHT_LEG_DEADLIFT,Barbell Straight-leg Deadlift
DEADLIFT,DEADLIFT,Deadlift
DEADLIFT,DUMBBELL_DEADLIFT,Dumbbell Deadlift
DEADLIFT,DUMBBELL_SINGLE_LEG_DEADLIFT_TO_ROW,Dumbbell Single-leg Deadlift to Row
DEADLIFT,DUMBBELL_STRAIGHT_LEG_DEADLIFT,Dumbbell Straight-leg Deadlift
DEADLIFT,KETTLEBELL_DEADLIFT,Kettlebell Deadlift
DEADLIFT,KETTLEBELL_FLOOR_TO_SHELF,Kettlebell Floor to Shelf
DEADLIFT,KETTLEBELL_SUMO_DEADLIFT,Kettlebell Sumo Deadlift
DEADLIFT,ONE_ARM_ONE_LEG_DEADLIFT,One-arm One-leg Deadlift
DEADLIFT,RACK_PULL,Rack Pull
DEADLIFT,ROMANIAN_DEADLIFT,Romanian Deadlift
DEADLIFT,ROTATIONAL_DUMBBELL_STRAIGHT_LEG_DEADLIFT,Rotational Dumbbell Straight-leg Deadlift
DEADLIFT,SINGLE_ARM_DEADLIFT,Single-arm Deadlift
DEADLIFT,SINGLE_LEG_BARBELL_DEADLIFT,Single-leg Barbell Deadlift
DEADLIFT,SINGLE_LEG_BARBELL_STRAIGHT_LEG_DEADLIFT,Single-leg Barbell Straight-leg Deadlift
DEADLIFT,SINGLE_LEG_DEADLIFT_WITH_BARBELL,Single-leg Deadlift with Barbell
DEADLIFT,SINGLE_LEG_RDL_CIRCUIT,Single-leg RDL Circuit
DEADLIFT,SINGLE_LEG_ROMANIAN_DEADLIFT_CIRCUIT,Single-leg Romanian Deadlift Circuit
DEADLIFT,SINGLE_LEG_ROMANIAN_DEADLIFT_WITH_DUMBBELL,Single-leg Romanian Deadlift with Dumbbell
DEADLIFT,STRAIGHT_LEG_DEADLIFT,Straight-leg Deadlift
DEADLIFT,SUMO_DEADLIFT,Sumo Deadlift
DEADLIFT,SUMO_DEADLIFT_HIGH_PULL,Sumo Deadlift High Pull
DEADLIFT,TRAP_BAR_DEADLIFT,Trap-bar Deadlift
DEADLIFT,WIDE_GRIP_BARBELL_DEADLIFT,Wide-grip Barbell Deadlift
ELLIPTICAL,ELLIPTICAL,Elliptical
FLOOR_CLIMB,FLOOR_CLIMB,Floor Climb
FLYE,CABLE_CROSSOVER,Cable Crossover
FLYE,DECLINE_DUMBBELL_FLYE,Decline Dumbbell Fly
FLYE,DUMBBELL_FLYE,Dumbbell Fly
FLYE,FLYE,Fly
FLYE,INCLINE_DUMBBELL_FLYE,Incline Dumbbell Fly
FLYE,INCLINE_REVERSE_FLYE,Incline Reverse Fly
FLYE,KETTLEBELL_FLYE,Kettlebell Fly
FLYE,KNEELING_REAR_FLYE,Kneeling Rear Fly
FLYE,SINGLE_ARM_STANDING_CABLE_REVERSE_FLYE,Single-arm Standing Cable Reverse Fly
FLYE,SWISS_BALL_DUMBBELL_FLYE,Swiss Ball Dumbbell Fly
HIP_RAISE,BARBELL_HIP_THRUST_ON_FLOOR,Barbell Hip Thrust on Floor
HIP_RAISE,BARBELL_HIP_THRUST_WITH_BENCH,Barbell Hip Thrust with Bench
HIP_RAISE,BENT_KNEE_SWISS_BALL_REVERSE_HIP_RAISE,Bent-knee Swiss Ball Reverse Hip Raise
HIP_RAISE,BRIDGE_WITH_LEG_EXTENSION,Bridge with Leg Extension
HIP_RAISE,CLAM_BRIDGE,Clam Bridge
HIP_RAISE,FRONT_KICK_TABLETOP,Front Kick Tabletop
HIP_RAISE,HIP_EXTENSION_AND_CROSS,Hip Extension and Cross
HIP_RAISE,HIP_RAISE,Hip Raise
HIP_RAISE,HIP_RAISE_WITH_FEET_ON_SWISS_BALL,Hip Raise with Feet on Swiss Ball
HIP_RAISE,HIP_RAISE_WITH_HEAD_ON_BOSU_BALL,Hip Raise with Head on Bosu® Balance Trainer
HIP_RAISE,HIP_RAISE_WITH_HEAD_ON_SWISS_BALL,Hip Raise with Head on Swiss Ball
HIP_RAISE,HIP_RAISE_WITH_KNEE_SQUEEZE,Hip Raise with Knee Squeeze
HIP_RAISE,INCLINE_REAR_LEG_EXTENSION,Incline Rear-leg Extension
HIP_RAISE,KETTLEBELL_SWING,Kettlebell Swing
HIP_RAISE,MARCHING_HIP_RAISE,Marching Hip Raise
HIP_RAISE,MARCHING_HIP_RAISE_WITH_FEET_ON_A_SWISS_BALL,Marching Hip Raise with Feet on a Swiss Ball
HIP_RAISE,REVERSE_HIP_RAISE,Reverse Hip Raise
HIP_RAISE,SINGLE_LEG_HIP_RAISE,Single-leg Hip Raise
HIP_RAISE,SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_BENCH,Single-leg Hip Raise with Foot on Bench
HIP_RAISE,SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_BOSU_BALL,Single-leg Hip Raise with Foot on Bosu® Balance Trainer
HIP_RAISE,SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_FOAM_ROLLER,Single-leg Hip Raise with Foot on Foam Roller
HIP_RAISE,SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_MEDICINE_BALL,Single-leg Hip Raise with Foot on Medicine Ball
HIP_RAISE,SINGLE_LEG_HIP_RAISE_WITH_HEAD_ON_BOSU_BALL,Single-leg Hip Raise with Head on Bosu® Balance Trainer
HIP_RAISE,SINGLE_LEG_SWISS_BALL_HIP_RAISE_AND_LEG_CURL,Single-leg Swiss Ball Hip Raise and Leg Curl
HIP_RAISE,WEIGHTED_BENT_KNEE_SWISS_BALL_REVERSE_HIP_RAISE,Weighted Bent-knee Swiss Ball Reverse Hip Raise
HIP_RAISE,WEIGHTED_BRIDGE_WITH_LEG_EXTENSION,Weighted Bridge with Leg Extension
HIP_RAISE,WEIGHTED_CLAM_BRIDGE,Weighted Clam Bridge
HIP_RAISE,WEIGHTED_FRONT_KICK_TABLETOP,Weighted Front Kick Tabletop
HIP_RAISE,WEIGHTED_HIP_EXTENSION_AND_CROSS,Weighted Hip Extension and Cross
HIP_RAISE,WEIGHTED_HIP_RAISE,Weighted Hip Raise
HIP_RAISE,WEIGHTED_HIP_RAISE_WITH_FEET_ON_SWISS_BALL,Weighted Hip Raise with Feet on Swiss Ball
HIP_RAISE,WEIGHTED_HIP_RAISE_WITH_HEAD_ON_BOSU_BALL,Weighted Hip Raise with Head on Bosu® Balance Trainer
HIP_RAISE,WEIGHTED_HIP_RAISE_WITH_HEAD_ON_SWISS_BALL,Weighted Hip Raise with Head on Swiss Ball
HIP_RAISE,WEIGHTED_HIP_RAISE_WITH_KNEE_SQUEEZE,Weighted Hip Raise with Knee Squeeze
HIP_RAISE,WEIGHTED_INCLINE_REAR_LEG_EXTENSION,Weighted Incline Rear-leg Extension
HIP_RAISE,WEIGHTED_MARCHING_HIP_RAISE,Weighted Marching Hip Raise
HIP_RAISE,WEIGHTED_MARCHING_HIP_RAISE_WITH_FEET_ON_A_SWISS_BALL,Weighted Marching Hip Raise with Feet on a Swiss Ball
HIP_RAISE,WEIGHTED_REVERSE_HIP_RAISE,Weighted Reverse Hip Raise
HIP_RAISE,WEIGHTED_SINGLE_LEG_HIP_RAISE,Weighted Single-leg Hip Raise
HIP_RAISE,WEIGHTED_SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_BENCH,Weighted Single-leg Hip Raise with Foot on Bench
HIP_RAISE,WEIGHTED_SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_BOSU_BALL,Weighted Single-leg Hip Raise with Foot on Bosu® Balance Trainer
HIP_RAISE,WEIGHTED_SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_FOAM_ROLLER,Weighted Single-leg Hip Raise with Foot on Foam Roller
HIP_RAISE,WEIGHTED_SINGLE_LEG_HIP_RAISE_WITH_FOOT_ON_MEDICINE_BALL,Weighted Single-leg Hip Raise with Foot on Medicine Ball
HIP_RAISE,WEIGHTED_SINGLE_LEG_HIP_RAISE_WITH_HEAD_ON_BOSU_BALL,Weighted Single-leg Hip Raise with Head on Bosu® Balance Trainer
HIP_STABILITY,BAND_SIDE_LYING_LEG_RAISE,Band Side-lying Leg Raise
HIP_STABILITY,DEAD_BUG,Dead Bug
HIP_STABILITY,EXTERNAL_HIP_RAISE,External Hip Raise
HIP_STABILITY,FIRE_HYDRANT_KICKS,Fire Hydrant Kicks
HIP_STABILITY,HIP_CIRCLES,Hip Circles
HIP_STABILITY,HIP_STABILITY,Hip Stability
HIP_STABILITY,INNER_THIGH_LIFT,Inner-thigh Lift
HIP_STABILITY,LATERAL_WALKS_WITH_BAND_AT_ANKLES,Lateral Walks with Band at Ankles
HIP_STABILITY,LYING_ABDUCTION_STRETCH,Lying Abduction Stretch
HIP_STABILITY,PRETZEL_SIDE_KICK,Pretzel Side Kick
HIP_STABILITY,PRONE_HIP_INTERNAL_ROTATION,Prone Hip Internal Rotation
HIP_STABILITY,QUADRUPED,Quadruped
HIP_STABILITY,QUADRUPED_HIP_EXTENSION,Quadruped Hip Extension
HIP_STABILITY,QUADRUPED_WITH_LEG_LIFT,Quadruped with Leg Lift
HIP_STABILITY,SIDE_LYING_LEG_RAISE,Side-lying Leg Raise
HIP_STABILITY,SLIDING_HIP_ADDUCTION,Sliding Hip Adduction
HIP_STABILITY,STANDING_ADDUCTION,Standing Adduction
HIP_STABILITY,STANDING_CABLE_HIP_ABDUCTION,Standing Cable Hip Abduction
HIP_STABILITY,STANDING_HIP_ABDUCTION,Standing Hip Abduction
HIP_STABILITY,STANDING_REAR_LEG_RAISE,Standing Rear-leg Raise
HIP_STABILITY,SUPINE_HIP_INTERNAL_ROTATION,Supine Hip Internal Rotation
HIP_STABILITY,WEIGHTED_DEAD_BUG,Weighted Dead Bug
HIP_STABILITY,WEIGHTED_EXTERNAL_HIP_RAISE,Weighted External Hip Raise
HIP_STABILITY,WEIGHTED_FIRE_HYDRANT_KICKS,Weighted Fire Hydrant Kicks
HIP_STABILITY,WEIGHTED_HIP_CIRCLES,Weighted Hip Circles
HIP_STABILITY,WEIGHTED_INNER_THIGH_LIFT,Weighted Inner-thigh Lift
HIP_STABILITY,WEIGHTED_PRETZEL_SIDE_KICK,Weighted Pretzel Side Kick
